SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|ctxtI2-LOW=10.08.2026
TABLE|LIKP
TITLE|Data Browser: Table LIKP Select Entries        200
SBAR|Selection restricted to 200 hits
ALV|rows=200|cols=312
HDR|MANDT	VBELN	ERNAM	ERZET	ERDAT	BZIRK	VSTEL	VKORG	LFART	AUTLF	KZAZU	WADAT	LDDAT	TDDAT	LFDAT	KODAT	ABLAD	INCO1	INCO2	EXPKZ	ROUTE	FAKSK	LIFSK	VBTYP	KNFAK	TPQUA	TPGRP	LPRIO	VSBED	KUNNR	KUNAG	KDGRP	STZKL	STZZU	BTGEW	NTGEW	GEWEI	VOLUM	VOLEH	ANZPK	BEROT	LFUHR	GRULG	LSTEL	TRAGR	FKARV	FKDAT	PERFK	ROUTA	STAFO	KALSM	KNUMV	WAERK	VKBUR	VBEAK	ZUKRL	VERUR	COMMN	STWAE	STCUR	EXNUM	AENAM	AEDAT	LGNUM	LISPL	VKOIV	VTWIV	SPAIV	FKAIV	PIOIV	FKDIV	KUNIV	KKBER	KNKLI	GRUPP	SBGRP	CTLPC	CMWAE	AMTBL	BOLNR	LIFNR	TRATY	TRAID	CMFRE	CMNGV	XABLN	BLDAT	WADAT_IST	TRSPG	TPSID	LIFEX	TERNR	KALSM_CH	KLIEF	KALSP	KNUMP	NETWR	AULWE	WERKS	LCNUM	ABSSC	KOUHR	TDUHR	LDUHR	WAUHR	LGTOR	LGBZO	AKWAE	AKKUR	AKPRZ	PROLI	XBLNR	HANDLE	TSEGFL	TSEGTP	TZONIS	TZONRC	CONT_DG	VERURSYS	KZWAB	TCODE	VSART	TRMTYP	SDABW	VBUND	XWOFF	DIRTA	PRVBE	FOLAR	PODAT	POTIM	VGANZ	IMWRK	SPE_LOEKZ	SPE_LOC_SEQ	SPE_ACC_APP_STS	SPE_SHP_INF_STS	SPE_RET_CANC	SPE_WAUHR_IST	SPE_WAZONE_IST	SPE_REV_VLSTK	SPE_LE_SCENARIO	SPE_ORIG_SYS	SPE_CHNG_SYS	SPE_GEOROUTE	SPE_GEOROUTEIND	SPE_CARRIER_IND	SPE_GTS_REL	SPE_GTS_RT_CDE	SPE_REL_TMSTMP	SPE_UNIT_SYSTEM	SPE_INV_BFR_GI	SPE_QI_STATUS	SPE_RED_IND	SAKES	SPE_LIFEX_TYPE	SPE_TTYPE	SPE_PRO_NUMBER	LOC_GUID	SPE_BILLING_IND	PRINTER_PROFILE	MSR_ACTIVE	PRTNR	STGE_LOC_CHANGE	TM_CTRL_KEY	DLV_SPLIT_INITIA	DLV_VERSION	_DATAAGING	GTS_VORPA	GTS_VORNU	GTS_EXPVZ	GTS_PORTI	ITM_EXPVZ	ITM_STGBE	ITM_KZGBE	ITM_VYGID	ITM_IEVER	ITM_STABE	ITM_KZABE	HANDOVERLOC	HANDOVERDATE	HANDOVERTIME	HANDOVERTZONE	BESTK	CMPSC	CMPSD	CMPSI	CMPSJ	CMPSK	CMPS_CM	CMPS_TE	CMGST	FKIVK	FKSTK	GBSTK	HDALL	HDALS	KOQUK	KOSTK	KOSTK_WH	LVSTK	PDSTK	PKSTK	SPE_TMPID	SPSTG	TRSTA	UVALL	UVALS	UVFAK	UVFAS	UVPAK	UVPAS	UVPIK	UVPIS	UVVLK	UVVLS	UVWAK	UVWAS	VESTK	VLSTK	WBSTK	UVK01	UVK02	UVK03	UVK04	UVK05	UVS01	UVS02	UVS03	UVS04	UVS05	TOTAL_PCSTA	TOTAL_DGSTA	TOTAL_SDSSTA	TOTAL_ARC_STATUS	ICO_FKIVK	TOTAL_EMCST	TOTAL_SLCST	TOTAL_LCCST	/SAPMP/LBASK	INCOV	INCO2_L	INCO3_L	INCO2_KEY	INCO3_KEY	INCO4_KEY	OID_EXTBOL	OID_MISCDL	EXT_BUS_SYST_ID	SITKZ_DB	TM_ADV_SHIP_RECV	TM_WHSE_EXEC	TM_WHSE_BLOCK	LGLC_LIC_IND	CREATION_TS	CHANGED_TS	CORR_IND	PICKUPCODE	DUMMY_DELIVERY_INCL_EEW_PS	ZZLRGRNO	ZZLRGRDATE	ZZVEHICLE_NO	ZZDRIVER_NO	ZZDRIVER_NAME	ZZDRIVERMOB	ZZWERKS	ZZPARTNER	ZZVHCLTYP	ZZVBELN	ZZEBELN	ZZAUFNR	ZZSEALNO	ZZREFDI	/BEV1/LULEINH	/BEV1/RPFAESS	/BEV1/RPKIST	/BEV1/RPCONT	/BEV1/RPSONST	/BEV1/RPFLGNR	IDT_CUR_EVTLOC	IDT_CUR_EVTQUA	IDT_CUR_EVTTST	IDT_CUR_ESTLOC	IDT_CUR_ESTQUA	IDT_CUR_ESTTST	IDT_CUR_WRKQUA	IDT_PRE_EVTLOC	IDT_PRE_EVTQUA	IDT_PRE_EVTTST	IDT_PRE_ESTLOC	IDT_PRE_ESTQUA	IDT_PRE_ESTTST	IDT_PRE_WRKQUA	IDT_REF_ESTLOC	IDT_REF_ESTQUA	IDT_REF_ESTTST	IDT_FIRM_LFDAT	IDT_DOCNUM	BORGR_GRP	KBNKZ	FSH_TRANSACTION	FSH_VAS_LAST_ITEM	FSH_VAS_CG	RFM_PSST_GROUP	EXT_ACT_DATE_TOCD	EXT_PLAN_DATE_TOCD	EXT_TZONE_TOCD	INT_ACT_DATE_TOCD	INT_PLAN_DATE_TOCD	INT_TZONE_TOCD	JIT_RLVNT	ZZZABC	
ROW20|700	0181095943	SCLADMIN	00:43:15	10.08.2026				EL		X				10.08.2026			EXP	Ex Works					7				00					0.00	0	35.220	35.220	TO			00000		00:43:15	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0013001732	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXCn0tP2IAW		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Ex Works		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,315.0000000	20,260,809,223,349.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW21|700	0181095944	SCLADMIN	00:43:20	10.08.2026				EL		X				10.08.2026			EXP	Ex Works					7				00					0.00	0	24.680	24.680	TO			00000		00:43:20	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011093812	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXCn0tPBIAW		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Ex Works		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,320.0000000	20,260,809,211,025.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW22|700	0181095945	SCLADMIN	00:47:12	10.08.2026				EL		X				10.08.2026			EXW	MV SETO HORIZON					7				00					0.00	0	43.250	43.250	TO			00000		00:47:12	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0012000176	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXDr{ZakpXm		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					MV SETO HORIZON		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,712.0000000	20,260,809,225,205.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW23|700	0181095946	SCLADMIN	00:49:12	10.08.2026				EL		X				10.08.2026			EXW	MV DALI					7				00					0.00	0	41.400	41.400	TO			00000		00:49:12	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0012000197	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXEQXNFHK3W		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					MV DALI		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,912.0000000	20,260,809,212,937.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW24|700	0181095947	SCLADMIN	00:49:14	10.08.2026				EL		X				10.08.2026			EXW	MIGO & Frt. On disp. Wgt					7				00					0.00	0	37.280	37.280	TO			00000		00:49:14	9999		0001	ZSTO					E10001				0.00					0.00000																					0011068509	A006					10.08.2026															00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXERjE2YKD0		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0001															00:00:00													A											A	C	C	C	C	C	C	C	C	C	C	C	C			A																					MIGO & Frt. On disp. Wgt		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,914.0000000	0.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW25|700	0181095948	SCLADMIN	00:49:18	10.08.2026				EL		X				10.08.2026			EXW	MV MINERAL KIKU					7				00					0.00	0	34.490	34.490	TO			00000		00:49:18	9999		0001	ZSTO					E10001				0.00					0.00000																					0012000027	A006					10.08.2026															00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXERjE2fKD0		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0001															00:00:00													A											A	C	C	C	C	C	C	C	C	C	C	C	C			A																					MV MINERAL KIKU		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,918.0000000	0.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW26|700	0181095949	SCLADMIN	00:49:18	10.08.2026				EL		X				10.08.2026			EXW	MIGO & Frt. On disp. Wgt					7				00					0.00	0	44.540	44.540	TO			00000		00:49:18	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011005184	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXESSudBKHm		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					MIGO & Frt. On disp. Wgt		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,918.0000000	20,260,809,220,049.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW27|700	0181095950	SCLADMIN	00:49:20	10.08.2026				EL		X				10.08.2026			EXW	MIGO & Frt. On disp. Wgt					7				00					0.00	0	31.540	31.540	TO			00000		00:49:20	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011000059	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXESSudIKHm		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					MIGO & Frt. On disp. Wgt		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,920.0000000	20,260,809,224,659.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW28|700	0181095951	SCLADMIN	00:49:20	10.08.2026				EL		X				10.08.2026			EXP	Ex Works					7				00					0.00	0	35.900	35.900	TO			00000		00:49:20	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0013001732	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXESSudPKHm		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Ex Works		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,920.0000000	20,260,809,221,449.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW29|700	0181095952	SCLADMIN	00:50:48	10.08.2026				EL		X				10.08.2026			FOR	migo on dispatch qty & frt z					7				00					0.00	0	36.490	36.490	TO			00000		00:50:48	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011082975						10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7z6bXEt2Az1FX0		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					migo on dispatch qty & frt z		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,048.0000000	20,260,809,194,532.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW30|700	0181095953	SCLADMIN	00:50:53	10.08.2026				EL		X				10.08.2026			EXP	MIGO & Frt on plant  Wgt.					7				00					0.00	0	50	50	TO			00000		00:50:53	9999		0001	ZSTO					E10001				0.00					0.00000																					0011000025	A006					10.08.2026															00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7z6bXEu62UqFX0		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0001															00:00:00													A											A	C	C	C	C	C	C	C	C	C	C	C	C			A																					MIGO & Frt on plant  Wgt.		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,053.0000000	0.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW31|700	0181095955	SCLADMIN	00:52:52	10.08.2026				EL		X				10.08.2026			EXP	Ex Works					7				00					0.00	0	35.660	35.660	TO			00000		00:52:52	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0013001732	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bXFRzEAx8GG		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Ex Works		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,252.0000000	20,260,809,230,324.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW32|700	0181095957	SCLADMIN	00:54:48	10.08.2026				EL		X				10.08.2026			EXW	ROAD					7				00					0.00	0	33.260	33.260	TO			00000		00:54:48	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011009348	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXF{6ziALum		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					ROAD		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,448.0000000	20,260,809,192,456.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW33|700	0181095958	SCLADMIN	00:54:50	10.08.2026				EL		X				10.08.2026			FOR	migo on dispatch qty & frt z					7				00					0.00	0	28.420	28.420	TO			00000		00:54:50	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011082975						10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXF{z5pALvG		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					migo on dispatch qty & frt z		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,450.0000000	20,260,809,195,327.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW34|700	0181095959	SCLADMIN	00:54:51	10.08.2026				EL		X				10.08.2026			EXP	MIGO & Frt on plant  Wgt.					7				00					0.00	0	50	50	TO			00000		00:54:51	9999		0001	ZSTO					E10001				0.00					0.00000																					0011000025	A006					10.08.2026															00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXG09E9nLwG		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0001															00:00:00													A											A	C	C	C	C	C	C	C	C	C	C	C	C			A																					MIGO & Frt on plant  Wgt.		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,451.0000000	0.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW35|700	0181095960	SCLADMIN	00:54:55	10.08.2026				EL		X				10.08.2026			EXP	Ex Works					7				00					0.00	0	34.980	34.980	TO			00000		00:54:55	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0013001732	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXG0gYSBLwG		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Ex Works		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,455.0000000	20,260,809,232,855.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW36|700	0181095961	SCLADMIN	00:57:02	10.08.2026				EL		X				10.08.2026			EXP	Ex Works					7				00					0.00	0	35.580	35.580	TO			00000		00:57:02	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0013001732	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			Y}BlgXPD7{6bXGeQXf9RrW		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Ex Works		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,702.0000000	20,260,809,230,714.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW37|700	0181095962	SCLADMIN	00:57:10	10.08.2026				EL		X				10.08.2026			EXP	Ex Works					7				00					0.00	0	25.340	25.340	TO			00000		00:57:10	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0013001732	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			Y}BlgXPD7{6bXGeQXfGRrW		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Ex Works		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,710.0000000	20,260,809,222,934.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW38|700	0181095963	SCLADMIN	00:58:50	10.08.2026				EL		X				10.08.2026			EXP	Ex Works					7				00					0.00	0	34.580	34.580	TO			00000		00:58:50	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0013001732	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXH6Vwt8Mam		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Ex Works		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,850.0000000	20,260,809,231,819.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW39|700	0181095964	SCLADMIN	01:00:56	10.08.2026				EL		X				10.08.2026			EXW	road					7				00					0.00	0	39.750	39.750	TO			00000		01:00:56	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011000082	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			Y}BlgXPD7{6bXHht5iiT3W		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					road		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,193,056.0000000	20,260,809,233,250.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW40|700	0181095967	SCLADMIN	01:12:53	10.08.2026				EL		X				10.08.2026			EXW	ROAD					7				00					0.00	0	40.120	40.120	TO			00000		01:12:53	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011009348	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXL1Qyy1QzW		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					ROAD		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,194,253.0000000	20,260,809,194,301.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW41|700	0181095968	SCLADMIN	01:16:44	10.08.2026				EL		X				10.08.2026			EXW	MV SETO HORIZON					7				00					0.00	0	41.780	41.780	TO			00000		01:16:44	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0012000176	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7z6bXM5{tR1MJ0		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					MV SETO HORIZON		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,194,644.0000000	20,260,809,233,249.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW42|700	0181095970	SCLADMIN	01:16:51	10.08.2026				EL		X				10.08.2026			EXP	ROAD					7				00					0.00	0	49.080	49.080	TO			00000		01:16:51	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011106150	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7z6bXM94TXAMJW		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					ROAD		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,194,651.0000000	20,260,809,232,559.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW43|700	0181095971	SCLADMIN	01:19:04	10.08.2026				EL		X				10.08.2026			EXW	MV SETO HORIZON					7				00					0.00	0	41.450	41.450	TO			00000		01:19:04	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0012000176	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bXMmEm7lHnm		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					MV SETO HORIZON		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,194,904.0000000	20,260,809,233,251.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW44|700	0181095973	SCLADMIN	01:19:09	10.08.2026				EL		X				10.08.2026			EXW	MV SETO HORIZON					7				00					0.00	0	41.220	41.220	TO			00000		01:19:09	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0012000176	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bXMnD{XXHqG		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					MV SETO HORIZON		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,194,909.0000000	20,260,809,223,352.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW45|700	0181095976	SCLADMIN	01:22:46	10.08.2026				EL		X				10.08.2026			EXW	MIGO & Frt. On disp. Wgt					7				00					0.00	0	39.280	39.280	TO			00000		01:22:46	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011000082	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXNp4bRFTHW		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					MIGO & Frt. On disp. Wgt		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,195,246.0000000	20,260,809,222,934.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
